User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Sleep_Quality,Hydration_Level,Stress_Level,Fitness_Level,Activity_Type,Exercise_Intensity,Step_Count,Diet_Quality,BMI
11337714,male,36,191,93,16,97,40,4,5,2,Intermediate,Cycling,10,30000,7,15
15422663,female,53,168,69,11,89,40,4,5,1,Advanced,Swimming,7,100000,10,40
10201123,male,36,193,95,10,97,40,5,0,10,Beginner,Running,1,0,1,20
10310404,female,23,169,68,25,114,40.9,9,3,7,Beginner,Cycling,10,30000,10,15
17001911,female,36,164,57,2,79,37.9,6,3,5,Beginner,Swimming,7,100000,1,40
13586767,female,37,166,61,25,103,40.7,6,0,2,Intermediate,Walking,1,0,7,20
11312954,male,48,181,80,27,105,40.6,6,3,7,Advanced,Running,10,30000,1,40
19873304,female,39,167,71,27,118,41.1,8,1,3,Beginner,Cycling,7,100000,10,20
10331021,male,21,205,103,7,88,39.6,8,2,4,Intermediate,Swimming,1,0,7,15
10566369,male,20,187,86,23,100,40.3,7,0,2,Advanced,Walking,10,30000,7,40
19286727,male,57,169,72,8,84,39.7,5,0,9,Beginner,Running,7,100000,10,20
19845852,female,77,160,66,15,94,40.5,4,5,1,Intermediate,Cycling,1,0,1,15
18971121,male,34,184,85,19,109,40.4,2,0,3,Advanced,Swimming,10,30000,10,40
16784301,male,52,189,92,23,97,40.7,1,1,5,Beginner,Walking,7,100000,1,20
15158798,male,70,194,91,28,103,40.8,10,2,10,Beginner,Running,1,0,7,15
12730658,female,64,157,54,12,95,40.1,9,4,8,Intermediate,Cycling,10,30000,1,40
16649627,male,73,198,101,18,97,40.7,7,3,5,Advanced,Swimming,7,100000,10,20
16205668,male,47,195,99,11,88,39.8,7,1,2,Beginner,Walking,1,0,7,40
15013894,female,39,164,65,5,84,39.2,6,1,3,Intermediate,Running,10,30000,7,20
12286808,female,25,163,60,7,89,39.4,10,0,1,Advanced,Cycling,7,100000,10,15
10485469,male,22,165,67,27,119,40.4,3,3,10,Beginner,Swimming,1,0,1,40
13340241,male,67,173,78,4,95,38.7,7,0,1,Intermediate,Running,10,30000,10,20
14093741,female,64,164,67,13,94,40.2,6,0,9,Advanced,Cycling,7,100000,1,15
11983925,male,37,200,100,12,91,40.1,8,3,4,Beginner,Swimming,1,0,7,40
11222672,male,21,184,78,19,100,40.5,4,5,1,Beginner,Walking,10,30000,1,20
17862213,male,40,190,97,7,83,39.5,9,0,2,Beginner,Running,7,100000,10,15
18184462,female,36,174,68,19,108,40.1,10,2,4,Intermediate,Cycling,1,0,7,40
14919629,female,53,178,77,11,95,39.9,3,0,5,Beginner,Swimming,10,30000,7,20
17551112,male,41,192,99,22,98,40.5,5,4,5,Intermediate,Walking,7,100000,10,40
17567644,male,56,184,88,5,89,39.5,6,4,10,Advanced,Running,1,0,1,20
17752929,female,29,166,65,11,84,40,2,1,6,Beginner,Cycling,10,30000,10,15
18452221,male,28,192,92,7,92,39.5,4,3,2,Intermediate,Swimming,7,100000,1,40
15176055,male,22,191,88,10,90,39.7,8,1,7,Advanced,Walking,1,0,7,20
10836299,male,76,195,93,23,96,40.5,1,1,8,Beginner,Running,10,30000,1,15
14734299,male,73,175,76,4,86,38.9,3,2,1,Intermediate,Cycling,7,100000,10,40
10567350,male,39,191,86,23,97,40.6,4,3,10,Advanced,Swimming,1,0,7,20
13304804,female,69,162,59,11,95,39.6,5,4,4,Beginner,Walking,10,30000,7,15
10638410,female,46,180,75,12,93,40.1,9,4,2,Beginner,Running,7,100000,10,40
13464795,female,30,163,58,30,115,40.6,4,5,10,Intermediate,Cycling,1,0,1,20
13693397,female,35,168,67,17,101,40.1,9,4,1,Advanced,Swimming,10,30000,10,40
14347203,female,60,176,71,24,107,41,9,0,5,Beginner,Running,7,100000,1,20
13541948,female,35,150,50,25,104,41,5,3,8,Intermediate,Cycling,1,0,7,15
12431875,male,26,182,84,5,81,39.1,9,4,6,Advanced,Swimming,10,30000,1,40
18290984,male,21,183,83,23,104,40.5,5,1,5,Beginner,Walking,7,100000,10,20
15699085,female,27,158,57,22,101,40.4,5,0,2,Intermediate,Running,1,0,7,15
17286230,female,47,172,69,21,97,40.6,2,3,3,Advanced,Cycling,10,30000,7,40
12037170,female,27,183,79,3,80,38.9,1,1,7,Beginner,Swimming,7,100000,10,20
15295331,male,49,181,79,29,108,40.7,10,3,5,Beginner,Walking,1,0,1,15
13302612,male,27,178,83,19,102,41,3,4,1,Beginner,Running,10,30000,10,40
14255616,male,46,194,91,14,91,40,10,0,2,Intermediate,Cycling,7,100000,1,20
12824130,male,58,197,98,14,102,40.1,6,0,1,Advanced,Swimming,1,0,7,40
12481603,male,27,172,77,13,101,39.9,3,3,2,Beginner,Walking,10,30000,1,20
17977871,male,29,176,76,13,91,39.8,3,5,3,Intermediate,Running,7,100000,10,15
10164017,male,39,197,96,3,78,38.6,4,1,10,Advanced,Cycling,1,0,7,40
13155595,female,56,160,63,4,84,38.7,3,0,9,Beginner,Swimming,10,30000,7,20
11627255,male,32,183,83,21,97,40.4,2,4,10,Intermediate,Walking,7,100000,10,15
12530320,female,43,169,67,5,80,39,4,0,8,Advanced,Running,1,0,1,40
14132143,male,21,202,98,21,108,40.5,8,0,1,Beginner,Cycling,10,30000,10,20
14940695,female,76,175,72,10,97,39.8,10,1,10,Beginner,Swimming,7,100000,1,15
17806572,female,22,162,59,15,104,40,3,4,4,Intermediate,Running,1,0,7,40
14971780,male,35,200,99,24,104,40.6,9,4,9,Advanced,Cycling,10,30000,1,20
16691239,male,45,191,95,28,105,41,6,0,3,Beginner,Swimming,7,100000,10,40
15563989,male,32,176,83,10,99,39.7,10,0,10,Intermediate,Walking,1,0,7,20
10679574,male,39,178,80,25,105,40.7,5,5,9,Advanced,Running,10,30000,7,15
10176870,female,44,174,75,27,105,40.8,4,0,7,Beginner,Cycling,7,100000,10,40
19455108,female,26,174,67,6,84,39.4,1,1,9,Intermediate,Swimming,1,0,1,20
18145627,female,42,179,72,17,98,40.1,9,1,5,Advanced,Walking,10,30000,10,15
13361025,female,24,178,78,2,93,38.2,3,3,7,Beginner,Running,7,100000,1,40
19596964,male,56,186,93,14,91,40,8,3,10,Beginner,Cycling,1,0,7,20
18120047,male,71,185,96,5,85,39.1,10,2,5,Beginner,Swimming,10,30000,1,15
19554783,female,37,187,84,11,99,39.9,7,3,4,Intermediate,Walking,7,100000,10,40
17873138,female,47,162,63,10,81,39.9,4,2,2,Advanced,Running,1,0,7,20
12940540,male,48,167,67,29,112,40.9,3,1,4,Beginner,Cycling,10,30000,7,40
12338218,male,52,183,86,11,87,40,10,3,1,Intermediate,Swimming,7,100000,10,20
11860761,male,40,192,98,24,99,40.4,10,2,5,Advanced,Walking,1,0,1,15
16221860,female,66,180,75,4,88,38.9,4,3,2,Beginner,Running,10,30000,10,40
14662956,female,37,157,59,16,94,40.2,4,1,10,Intermediate,Cycling,7,100000,1,20
15359537,male,28,193,93,17,94,40.4,5,3,10,Advanced,Swimming,1,0,7,15
19371363,female,59,148,51,10,93,39.7,7,3,4,Beginner,Running,10,30000,1,40
16364264,male,24,182,78,28,105,40.8,4,3,6,Beginner,Cycling,7,100000,10,20
15285889,female,67,162,62,26,93,40.7,10,4,9,Intermediate,Swimming,1,0,7,15
11844111,male,33,192,98,10,97,39.8,6,1,9,Advanced,Walking,10,30000,7,40
10907293,male,34,192,99,15,97,40.1,6,0,8,Beginner,Running,7,100000,10,20
12870966,male,40,181,84,17,99,40.4,1,1,7,Intermediate,Cycling,1,0,1,40
17244789,male,22,193,85,28,116,41,6,4,1,Advanced,Swimming,10,30000,10,20
11185950,male,66,164,75,27,114,40.7,7,4,8,Beginner,Walking,7,100000,1,15
15381308,male,42,182,82,19,103,40.2,10,4,4,Intermediate,Running,1,0,7,40
16193075,male,42,209,111,7,83,39.5,2,4,4,Advanced,Cycling,10,30000,1,20
19166163,male,64,203,97,23,106,40.7,8,0,8,Beginner,Swimming,7,100000,10,15
14314848,female,32,162,64,28,105,40.5,10,1,4,Beginner,Walking,1,0,7,40
11718003,male,24,189,91,1,78,37.7,3,1,8,Beginner,Running,10,30000,7,20
17985735,male,26,182,83,27,107,41,3,1,8,Intermediate,Cycling,7,100000,10,15
12701312,female,32,159,55,13,92,40.2,1,4,4,Advanced,Swimming,1,0,1,40
10377282,male,51,190,94,21,105,40.4,4,5,9,Beginner,Walking,10,30000,10,20
18979629,female,40,165,59,27,110,41.1,8,1,1,Intermediate,Running,7,100000,1,40
15987356,female,34,179,74,25,101,40.9,10,5,1,Advanced,Cycling,1,0,7,20
15694837,male,48,185,88,15,103,40,5,3,6,Beginner,Swimming,10,30000,1,15
10160535,female,21,147,45,23,100,40.6,10,1,5,Intermediate,Running,7,100000,10,40
19295195,female,31,175,68,12,91,40.3,8,0,8,Advanced,Cycling,1,0,7,20
19318394,male,76,193,103,18,95,40.3,4,5,9,Beginner,Swimming,10,30000,7,15
19941237,male,20,177,79,5,84,38.9,1,4,10,Beginner,Walking,7,100000,10,40
19326172,male,22,167,73,18,94,40.7,9,3,10,Intermediate,Running,1,0,1,20
13422365,male,44,180,84,11,91,39.5,8,0,4,Advanced,Cycling,10,30000,10,15
16412866,female,49,173,67,10,85,39.5,4,5,5,Beginner,Swimming,7,100000,1,40
12961279,male,49,179,79,7,95,39.5,4,1,4,Intermediate,Walking,1,0,7,20
15322514,female,46,154,55,3,84,38.6,5,4,3,Advanced,Running,10,30000,1,40
18742025,male,75,186,84,29,107,41.1,4,2,4,Beginner,Cycling,7,100000,10,20
19370901,female,20,167,58,5,76,39.3,1,3,1,Intermediate,Swimming,1,0,7,15
16152838,female,33,154,59,28,105,40.6,1,5,8,Advanced,Walking,10,30000,7,40
11589040,male,68,166,75,28,112,40.8,8,4,9,Beginner,Running,7,100000,10,20
18394669,female,58,173,73,20,104,40.6,7,0,10,Beginner,Cycling,1,0,1,15
19783354,male,23,179,81,26,112,40.6,2,4,9,Beginner,Swimming,10,30000,10,40
15351545,male,79,198,96,9,87,39.7,10,1,1,Intermediate,Walking,7,100000,1,20
12132600,male,43,201,104,28,103,40.7,6,4,4,Advanced,Running,1,0,7,15
12811109,female,37,178,74,24,104,40.8,9,1,7,Beginner,Cycling,10,30000,1,40
13079051,male,75,199,103,28,123,40.5,7,0,10,Intermediate,Swimming,7,100000,10,20
13156882,female,61,173,73,26,102,40.8,2,3,6,Advanced,Running,1,0,7,40
15720905,female,26,169,62,9,80,40.2,6,4,6,Beginner,Cycling,10,30000,7,20
11372824,female,23,173,72,28,110,40.9,5,0,3,Intermediate,Swimming,7,100000,10,15
10352361,male,64,178,82,25,111,40.8,1,1,1,Advanced,Walking,1,0,1,40
13705651,female,20,170,68,8,85,39.4,9,1,5,Beginner,Running,10,30000,10,20
16859377,female,22,171,69,21,95,40.1,5,5,3,Beginner,Cycling,7,100000,1,15
15352402,female,27,169,69,27,116,41.1,2,1,8,Intermediate,Swimming,1,0,7,40
11626397,male,36,190,95,7,83,39.5,9,1,3,Advanced,Walking,10,30000,1,20
13744758,male,59,191,92,30,110,41,2,2,5,Beginner,Running,7,100000,10,15
15704485,male,36,206,103,5,84,39,5,0,5,Intermediate,Cycling,1,0,7,40
11639090,female,71,160,65,8,86,39.7,8,5,4,Advanced,Swimming,10,30000,7,20
17172875,female,21,167,67,21,103,40.4,3,0,8,Beginner,Walking,7,100000,1,40
12219500,male,56,188,90,10,91,39.7,3,0,2,Intermediate,Running,1,0,10,20
17495765,female,68,166,64,2,75,37.9,5,3,3,Advanced,Cycling,10,30000,7,15
18147320,male,75,172,74,10,98,39.7,9,2,5,Beginner,Swimming,7,100000,7,40
19057565,male,48,176,84,17,89,40.4,8,4,10,Beginner,Walking,1,0,10,20
16697741,male,62,185,91,24,97,40.6,2,4,5,Beginner,Running,10,30000,1,15
14165839,female,53,156,60,26,104,40.7,10,2,7,Intermediate,Cycling,7,100000,10,40
11217409,male,47,187,89,17,97,39.9,6,2,1,Advanced,Swimming,1,0,1,20
11023789,male,39,188,91,13,101,39.8,1,5,10,Beginner,Running,10,30000,7,15
16838492,female,54,168,63,17,92,40.3,3,0,9,Intermediate,Cycling,7,100000,1,40
15162283,male,38,201,104,21,101,40.6,1,0,1,Advanced,Swimming,0,0,10,20
16886509,female,39,149,51,26,100,40.4,9,4,10,Beginner,Walking,10,30000,7,40
15281529,male,51,182,81,28,106,40.9,1,1,8,Intermediate,Running,7,100000,7,20
13550814,male,30,193,92,13,104,40.3,5,0,3,Advanced,Cycling,1,0,10,15
15912232,female,33,156,61,5,90,39.1,6,2,10,Beginner,Swimming,10,30000,1,40
17844052,male,47,182,82,27,100,40.7,1,1,6,Beginner,Walking,7,100000,10,20
12876943,female,64,155,55,25,114,40.8,2,0,5,Intermediate,Running,1,0,1,15
10280911,female,37,159,58,8,90,39.2,6,0,6,Advanced,Cycling,10,30000,7,40
19287036,male,41,188,91,20,106,40.5,7,0,7,Beginner,Swimming,7,100000,1,20
14893331,male,61,179,77,11,90,40,4,1,6,Intermediate,Walking,1,0,10,15
12514678,male,38,169,71,10,84,39.8,1,5,1,Advanced,Running,10,30000,7,40
16685296,male,21,185,88,12,97,39.9,2,0,7,Beginner,Cycling,7,100000,7,20
12746799,female,26,173,73,1,69,37.9,1,1,1,Intermediate,Swimming,1,0,10,40
10986379,male,48,183,81,21,94,40.6,10,4,4,Advanced,Walking,10,30000,1,20
12209289,male,71,183,80,6,84,39,3,5,9,Beginner,Running,7,100000,10,15
10374360,male,73,199,97,22,107,40.9,7,2,9,Beginner,Cycling,1,0,1,40
19857904,female,65,158,61,26,111,41,3,2,7,Beginner,Swimming,10,30000,7,20
14899078,female,57,149,56,13,91,39.9,5,5,2,Intermediate,Running,7,100000,1,15
18109896,male,49,185,93,22,99,40.5,1,1,5,Advanced,Cycling,1,0,10,40
10658315,male,55,178,79,4,97,38.7,2,3,6,Beginner,Swimming,10,30000,7,20
16614243,male,20,182,74,12,80,39.9,2,3,10,Intermediate,Walking,7,100000,7,15
11307336,female,45,163,58,5,84,38.9,6,5,4,Advanced,Running,1,0,10,40
16566416,female,53,175,75,13,90,40.2,8,5,8,Beginner,Cycling,10,30000,1,20
12128736,female,46,166,58,10,93,39.6,7,1,10,Intermediate,Swimming,7,100000,10,40
14876896,male,25,198,96,5,85,39.1,7,4,5,Advanced,Walking,1,0,1,20
14351379,male,22,163,65,9,92,40,9,5,7,Beginner,Running,10,30000,7,15
17184236,female,60,164,66,27,110,40.8,6,2,1,Beginner,Cycling,7,100000,1,40
18004108,female,50,168,62,11,89,40.1,4,0,8,Intermediate,Swimming,1,0,10,20
14000981,female,61,157,56,17,95,40.5,4,3,8,Advanced,Walking,10,30000,7,15
15744897,female,69,165,62,29,112,40.9,6,3,1,Beginner,Running,7,100000,7,40
14503730,male,30,195,92,30,101,41,7,1,10,Intermediate,Cycling,1,0,10,20
12911778,female,33,164,61,20,105,40.6,8,3,9,Advanced,Swimming,10,30000,1,15
12810704,male,21,206,105,15,96,40.1,1,3,3,Beginner,Walking,7,100000,10,40
15842647,female,39,152,53,20,99,40.9,2,4,10,Intermediate,Running,1,0,1,20
17928110,male,26,180,81,7,92,39.5,6,3,2,Advanced,Cycling,10,30000,7,40
16245947,male,44,175,80,5,91,39.2,8,4,5,Beginner,Swimming,7,100000,1,20
12746398,female,58,144,42,12,96,40.1,6,5,3,Beginner,Running,1,0,10,15
15409745,male,24,177,83,4,83,39.3,6,2,3,Beginner,Cycling,10,30000,7,40
11889909,male,35,187,91,15,95,40.3,1,3,3,Intermediate,Swimming,7,100000,7,20
11023601,male,21,189,94,25,111,40.6,6,2,7,Advanced,Walking,1,0,10,15
13200163,male,26,181,82,29,105,41,3,5,10,Beginner,Running,10,30000,1,40
14234232,female,30,162,57,15,88,40.3,1,3,4,Intermediate,Cycling,7,100000,10,20
10466078,male,27,182,81,18,105,40.5,4,2,10,Advanced,Swimming,1,0,1,15
16901821,female,32,147,51,4,83,39.1,1,3,8,Beginner,Walking,10,30000,7,40
15818779,female,30,185,84,9,85,39.6,10,3,2,Intermediate,Running,7,100000,1,20
13074999,female,79,160,57,14,85,40,7,5,4,Advanced,Cycling,1,0,10,40
14418208,female,39,164,58,25,106,40.6,7,5,4,Beginner,Swimming,10,30000,7,20
17837201,male,25,188,89,6,92,39.6,7,2,9,Beginner,Walking,7,100000,7,15
18884271,female,23,169,70,13,90,40.1,3,3,8,Intermediate,Running,1,0,10,40
13959790,female,47,172,70,2,89,37.8,9,1,1,Advanced,Cycling,10,30000,1,20
11082105,male,34,182,80,29,120,40.7,7,5,9,Beginner,Swimming,7,100000,10,15
19999394,female,36,152,54,10,86,39.7,9,0,6,Intermediate,Walking,1,0,1,40
18509951,male,63,203,115,14,106,40,7,5,2,Advanced,Running,10,30000,7,20
13943690,female,37,164,59,26,106,40.6,3,4,2,Beginner,Cycling,7,100000,1,15
12488317,female,50,156,55,23,98,40.8,5,0,5,Intermediate,Swimming,1,0,10,40
19386173,male,62,191,96,2,85,38.2,9,3,8,Advanced,Running,10,30000,7,20
13439081,female,37,173,67,15,94,40,2,1,9,Beginner,Cycling,7,100000,7,40
10710630,female,35,169,69,23,96,40.7,6,1,6,Beginner,Swimming,1,0,10,20
19057536,male,27,174,79,8,102,39.7,4,2,1,Beginner,Walking,10,30000,1,15
15596079,male,55,179,79,24,110,40.6,2,2,7,Intermediate,Running,7,100000,10,40
17437832,male,36,173,75,16,94,40.4,1,0,2,Beginner,Cycling,1,0,1,20
10925383,female,22,140,45,7,86,39.1,4,3,7,Intermediate,Swimming,10,30000,7,15
15350635,male,20,170,71,9,83,39.8,3,3,5,Advanced,Walking,7,100000,1,40
19447279,male,43,185,83,28,108,40.9,5,2,2,Beginner,Running,1,0,10,20
10199291,female,73,181,76,19,106,40.4,1,0,5,Intermediate,Cycling,10,30000,7,15
11037310,male,22,184,82,14,87,39.9,6,4,10,Advanced,Swimming,7,100000,7,40
17386243,male,67,155,64,6,88,38.9,2,3,8,Beginner,Walking,1,0,10,20
17568474,male,25,195,100,16,93,40.3,3,3,6,Intermediate,Running,10,30000,1,40
14116675,female,41,165,63,17,97,40.5,3,3,7,Advanced,Cycling,7,100000,10,20
12553644,male,49,181,81,16,97,40.2,3,4,7,Beginner,Swimming,1,0,1,15
13816392,female,58,148,53,2,89,37.7,7,4,4,Beginner,Walking,10,30000,7,40
16427125,male,27,180,80,28,111,41.2,3,1,8,Intermediate,Running,7,100000,1,20
14856859,female,33,172,76,5,79,38.7,6,4,2,Advanced,Cycling,1,0,10,15
15173138,female,59,156,58,19,91,40.3,5,1,1,Beginner,Swimming,10,30000,7,40
16489177,male,21,183,77,13,92,40.2,4,4,7,Intermediate,Running,7,100000,7,20
14701673,female,65,155,59,10,95,40,6,0,4,Advanced,Cycling,1,0,10,15
11952276,male,22,191,88,21,103,40.4,7,2,3,Beginner,Swimming,10,30000,1,40
18146668,male,55,192,91,10,81,39.8,2,4,1,Intermediate,Walking,7,100000,10,20
11529339,male,22,182,82,9,86,39.8,7,5,7,Advanced,Running,1,0,1,40
13721168,female,35,132,38,30,112,40.5,4,0,5,Beginner,Cycling,10,30000,7,20
17327058,male,58,203,101,15,101,40.1,9,5,1,Beginner,Swimming,7,100000,1,15
10712255,male,45,194,103,14,85,39.9,8,5,6,Beginner,Walking,1,0,10,40
11647949,male,62,195,99,18,97,40.3,6,3,4,Intermediate,Running,10,30000,7,20
11326795,female,74,162,60,16,97,40.1,7,3,8,Advanced,Cycling,7,100000,7,15
10121663,female,48,146,46,7,88,39.5,7,0,5,Beginner,Swimming,1,0,10,40
12242593,male,23,173,73,23,100,40.7,4,0,4,Intermediate,Walking,10,30000,1,20
17167096,male,31,184,90,25,106,41,4,2,6,Advanced,Running,7,100000,10,15
12398043,male,53,199,98,14,92,40.4,6,0,4,Beginner,Cycling,1,0,1,40
15869217,male,73,189,89,18,99,40.6,2,5,6,Intermediate,Swimming,10,30000,7,20
15608003,female,27,170,66,21,113,40.5,4,2,7,Advanced,Walking,7,100000,1,40
15148449,male,40,177,83,22,99,40.5,9,5,5,Beginner,Running,1,0,10,20
10083227,female,66,162,66,24,99,40.7,8,1,9,Beginner,Cycling,10,30000,7,15
11341405,female,46,170,73,20,105,40.7,3,3,1,Intermediate,Swimming,7,100000,7,40
17415559,female,75,165,62,26,108,41.1,2,3,5,Advanced,Running,1,0,10,20
12355386,male,33,162,67,13,94,40.3,8,4,4,Beginner,Cycling,10,30000,1,15
10029283,female,49,164,59,27,104,40.8,8,4,6,Intermediate,Swimming,7,100000,10,40
10483979,female,37,166,67,15,97,40.2,8,1,6,Advanced,Walking,1,0,1,20
17175333,female,43,167,70,26,113,40.5,6,3,4,Beginner,Running,10,30000,7,15
16115051,female,66,187,82,11,92,40,6,2,10,Intermediate,Cycling,7,100000,1,40
16616022,female,51,161,59,25,101,40.6,10,1,4,Advanced,Swimming,1,0,10,20
19263430,female,33,162,56,6,80,39.9,10,5,7,Beginner,Walking,10,30000,7,40
17570700,male,48,170,72,6,90,39,3,0,3,Beginner,Running,7,100000,7,20
14210556,male,43,192,95,18,93,40.5,1,4,2,Beginner,Cycling,1,0,10,15
11031105,male,48,174,75,16,99,40.7,1,1,5,Intermediate,Swimming,10,30000,1,40
18517438,male,34,186,87,17,95,40.3,4,2,5,Advanced,Walking,7,100000,10,20
13263452,female,61,168,66,29,107,41.1,4,5,1,Beginner,Running,1,0,1,15
17636680,female,48,177,75,10,101,39.9,10,1,10,Intermediate,Cycling,10,30000,7,40
15998462,female,30,162,57,18,98,40.5,8,3,3,Advanced,Swimming,7,100000,1,20
10923384,female,79,163,61,7,93,39.7,6,2,7,Beginner,Walking,1,0,10,15
10719211,female,67,172,73,4,85,38.6,3,1,7,Intermediate,Running,10,30000,7,40
14807514,male,60,184,84,4,85,39.3,5,3,8,Advanced,Cycling,7,100000,7,20
15046678,female,57,171,76,15,97,40.3,5,4,10,Beginner,Swimming,1,0,10,40
18818959,male,34,194,96,19,101,40.5,7,0,10,Beginner,Running,10,30000,1,20
15142192,female,42,157,56,25,106,40.8,7,4,7,Intermediate,Cycling,7,100000,10,15
11682404,male,38,181,82,25,107,40.8,3,2,1,Advanced,Swimming,1,0,1,40
19330869,male,43,179,83,5,81,39.5,7,2,9,Beginner,Walking,10,30000,7,20
15546601,male,76,189,99,12,96,40.2,5,0,10,Intermediate,Running,7,100000,1,15
10425714,male,37,179,79,23,101,40.6,2,1,3,Advanced,Cycling,1,0,10,40
18936440,male,23,195,98,14,94,40.2,1,5,9,Beginner,Swimming,10,30000,7,20
17396723,male,21,205,108,2,84,37.9,9,1,6,Intermediate,Walking,7,100000,7,15
17061308,female,20,151,54,18,92,40.2,3,3,3,Advanced,Running,1,0,10,40
12777154,female,23,168,62,25,105,40.5,6,0,1,Beginner,Cycling,10,30000,1,20
19349772,female,20,170,65,3,76,38.2,7,0,9,Beginner,Swimming,7,100000,10,40
18368929,female,25,173,71,14,86,40.3,5,2,6,Beginner,Walking,1,0,1,20
10927426,female,24,155,50,16,98,40.2,9,1,3,Intermediate,Running,10,30000,7,15
11120168,female,29,157,57,22,99,40.9,4,5,5,Advanced,Cycling,7,100000,1,40
14150444,male,43,199,106,28,107,40.7,5,4,5,Beginner,Swimming,1,0,10,20
18829534,female,26,175,66,4,80,39.1,10,0,3,Intermediate,Walking,10,30000,7,15
15386312,female,76,176,77,28,107,40.6,9,0,5,Advanced,Running,7,100000,7,40
10326650,male,43,184,89,4,91,38.7,2,2,1,Beginner,Cycling,1,0,10,20
16735987,male,73,190,94,7,92,39.3,10,0,6,Intermediate,Swimming,10,30000,1,15
16154968,male,42,198,104,26,103,41.3,6,5,3,Advanced,Running,7,100000,10,40
18233908,female,23,171,65,27,105,40.4,9,0,1,Beginner,Cycling,1,0,1,20
17734647,male,22,186,76,6,82,39.5,4,2,1,Beginner,Swimming,10,30000,7,40
11814565,male,28,176,77,25,96,40.9,1,5,10,Intermediate,Walking,7,100000,1,20
16650415,female,20,170,64,23,96,40.5,4,5,1,Advanced,Running,1,0,10,15
16392133,female,36,169,65,14,92,39.7,8,5,7,Beginner,Cycling,10,30000,7,40
19531492,male,26,201,104,10,88,39.7,2,5,3,Intermediate,Swimming,7,100000,7,20
14513854,male,59,167,72,4,89,38.7,3,5,8,Advanced,Walking,1,0,10,15
14212755,female,22,152,50,10,94,39.5,10,3,10,Beginner,Running,10,30000,1,40
15572882,female,50,170,70,26,100,40.6,8,1,10,Intermediate,Cycling,7,100000,10,20
12989515,male,22,171,77,2,81,38.6,2,2,2,Advanced,Swimming,1,0,1,15
16566986,female,52,171,70,28,115,40.6,5,4,10,Beginner,Walking,10,30000,7,40
17475896,female,31,169,66,23,94,40.9,6,4,10,Beginner,Running,7,100000,1,20
14839482,male,68,186,98,28,105,41.1,7,5,2,Beginner,Cycling,1,0,10,40
11732358,female,48,169,65,11,94,39.3,8,3,3,Intermediate,Swimming,10,30000,7,20
11729396,male,31,186,94,7,92,39.7,6,1,4,Advanced,Walking,7,100000,7,15
12059109,female,23,159,60,15,91,40.2,7,2,9,Beginner,Running,1,0,10,40
11127484,male,24,178,78,22,102,40.7,5,4,2,Intermediate,Cycling,10,30000,1,20
16208945,male,58,172,75,27,107,40.7,5,0,1,Advanced,Swimming,7,100000,10,15
16089746,female,32,176,69,15,102,40.3,7,3,2,Beginner,Running,1,0,1,40
11949730,female,21,144,47,2,77,38.1,7,5,10,Intermediate,Cycling,10,30000,7,20
12945677,male,63,200,98,28,105,40.9,3,4,4,Advanced,Swimming,7,100000,1,15
14739798,male,77,176,82,21,102,39.9,3,5,10,Beginner,Walking,1,0,10,40
